V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
Playing History Audit 'garciamurilo' from 2020/01/01 12:00 AM to 2021/01/15 11:59 PM,,,,,,,,,,,,,NA
Transaction Details,Individual Transaction Amounts,Running Balance,,,,,,,,,,,NA
Date/Time,Action,Table Name / Player / Tournament #,Game,Account Currency,Amount,Accrued StarsCoin,T Money,W Money,Balance,Total Accrued StarsCoin After this Transaction,T Money,W Money,NA
2020/06/29 6:04 PM,Tournament Registration,2949014379$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,9.07,54.00,0.00,0.00,NA
2020/06/29 6:14 PM,Tournament Won,2949014379$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.75,0.00,0.00,0.00,9.82,54.00,0.00,0.00,NA
2020/06/29 6:15 PM,Tournament Registration,2949022606$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,9.57,54.00,0.00,0.00,NA
2020/06/29 6:15 PM,Tournament Registration,2949022814$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,9.32,54.00,0.00,0.00,NA
2020/06/29 6:18 PM,Tournament Registration,2949025059$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,9.07,54.00,0.00,0.00,NA
2020/06/29 6:30 PM,Tournament Won,2949025059$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,9.57,54.00,0.00,0.00,NA
2020/06/29 6:32 PM,Tournament Registration,2949035407$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,9.32,54.00,0.00,0.00,NA
2020/06/29 6:33 PM,Tournament Registration,2949035970$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,9.07,54.00,0.00,0.00,NA
2020/06/29 6:41 PM,Tournament Registration,2949041619$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,8.82,54.00,0.00,0.00,NA
2020/06/29 6:41 PM,Tournament Registration,2949041887$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,8.57,54.00,0.00,0.00,NA
2020/06/29 6:47 PM,Tournament Registration,2949045914$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,8.32,54.00,0.00,0.00,NA
2020/06/29 6:50 PM,Tournament Won,2949041619$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,8.82,54.00,0.00,0.00,NA
2020/06/29 6:50 PM,Tournament Registration,2949048065$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,8.57,54.00,0.00,0.00,NA
2020/06/29 11:21 PM,Tournament Registration,2949178666$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,8.32,54.00,0.00,0.00,NA
2020/06/29 11:24 PM,Tournament Registration,2949179643$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,8.07,54.00,0.00,0.00,NA
2020/06/29 11:30 PM,Tournament Registration,2949181690$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.82,54.00,0.00,0.00,NA
2020/06/29 11:39 PM,Tournament Registration,2949184925$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.57,54.00,0.00,0.00,NA
2020/06/29 11:40 PM,Tournament Registration,2949184990$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.32,54.00,0.00,0.00,NA
2020/06/29 11:47 PM,Tournament Registration,2949187348$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.07,54.00,0.00,0.00,NA
2020/06/29 11:50 PM,Tournament Registration,2949188471$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,6.82,54.00,0.00,0.00,NA
2020/06/30 12:01 AM,Tournament Won,2949188471$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.75,0.00,0.00,0.00,7.57,54.00,0.00,0.00,NA
2020/06/30 12:01 AM,Tournament Registration,2949191873$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.32,54.00,0.00,0.00,NA
2020/06/30 12:06 AM,Tournament Registration,2949193280$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.07,54.00,0.00,0.00,NA
2020/06/30 12:13 AM,Tournament Registration,2949195658$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,6.82,54.00,0.00,0.00,NA
2020/06/30 12:16 AM,Tournament Won,2949195658$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.75,0.00,0.00,0.00,7.57,54.00,0.00,0.00,NA
2020/06/30 12:16 AM,Tournament Registration,2949196693$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.32,54.00,0.00,0.00,NA
2020/06/30 12:22 AM,Tournament Won,2949196693$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,7.82,54.00,0.00,0.00,NA
2020/06/30 12:22 AM,Tournament Registration,2949198307$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.57,54.00,0.00,0.00,NA
2020/06/30 12:29 AM,Tournament Won,2949198307$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,8.07,54.00,0.00,0.00,NA
2020/06/30 12:31 AM,Tournament Registration,2949201076$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.82,54.00,0.00,0.00,NA
2020/06/30 12:35 AM,Tournament Registration,2949202359$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.57,54.00,0.00,0.00,NA
2020/06/30 12:42 AM,Tournament Won,2949202359$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,8.07,54.00,0.00,0.00,NA
2020/06/30 12:42 AM,Tournament Registration,2949204386$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.82,54.00,0.00,0.00,NA
2020/06/30 12:45 AM,Tournament Registration,2949205052$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.57,54.00,0.00,0.00,NA
2020/06/30 12:49 AM,Tournament Won,2949205052$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,8.07,54.00,0.00,0.00,NA
2020/06/30 12:49 AM,Tournament Registration,2949206252$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.82,54.00,0.00,0.00,NA
2020/06/30 12:55 AM,Tournament Registration,2949207904$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.57,54.00,0.00,0.00,NA
2020/06/30 12:55 AM,Tournament Registration,2949208124$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.32,54.00,0.00,0.00,NA
2020/06/30 12:58 AM,Tournament Registration,2949208967$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.07,54.00,0.00,0.00,NA
2020/06/30 1:12 AM,Tournament Won,2949208967$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.75,0.00,0.00,0.00,7.82,54.00,0.00,0.00,NA
2020/06/30 1:12 AM,Tournament Registration,2949212713$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,7.57,54.00,0.00,0.00,NA
2020/06/30 2:03 AM,Tournament Registration,2949227101$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,5.57,54.00,0.00,0.00,NA
2020/06/30 2:10 AM,Tournament Registration,2949228877$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,3.57,54.00,0.00,0.00,NA
2020/06/30 2:21 AM,Tournament Won,2949228877$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,4.00,0.00,0.00,0.00,7.57,54.00,0.00,0.00,NA
2020/06/30 2:21 AM,Tournament Registration,2949232025$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,5.57,54.00,0.00,0.00,NA
2020/06/30 2:30 AM,Tournament Won,2949232025$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,10.00,0.00,0.00,0.00,15.57,54.00,0.00,0.00,NA
2020/06/30 2:30 AM,Tournament Registration,2949234755$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,14.57,54.00,0.00,0.00,NA
2020/06/30 2:49 AM,Tournament Registration,2949240259$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,13.57,54.00,0.00,0.00,NA
2020/06/30 2:51 AM,Tournament Registration,2949241062$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,12.57,54.00,0.00,0.00,NA
2020/06/30 2:59 AM,Tournament Won,2949241062$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,2.00,0.00,0.00,0.00,14.57,54.00,0.00,0.00,NA
2020/06/30 2:59 AM,Tournament Registration,2949243187$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,13.57,54.00,0.00,0.00,NA
2020/06/30 3:10 AM,Tournament Registration,2949246693$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,12.57,54.00,0.00,0.00,NA
2020/06/30 3:18 AM,Tournament Registration,2949249105$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,11.57,54.00,0.00,0.00,NA
2020/06/30 3:22 AM,Tournament Registration,2949250452$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,9.57,54.00,0.00,0.00,NA
2020/06/30 3:37 AM,Tournament Won,2949250452$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,6.00,0.00,0.00,0.00,15.57,54.00,0.00,0.00,NA
2020/06/30 3:38 AM,Tournament Registration,2949255503$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,14.57,54.00,0.00,0.00,NA
2020/06/30 3:45 AM,Tournament Registration,2949257839$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,13.57,54.00,0.00,0.00,NA
2020/06/30 3:52 AM,Tournament Registration,2949260251$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,12.57,54.00,0.00,0.00,NA
2020/06/30 4:04 AM,Tournament Registration,2949264198$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,11.57,54.00,0.00,0.00,NA
2020/06/30 4:07 AM,Tournament Won,2949264198$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,3.00,0.00,0.00,0.00,14.57,54.00,0.00,0.00,NA
2020/06/30 4:07 AM,Tournament Registration,2949265088$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,13.57,54.00,0.00,0.00,NA
2020/06/30 4:12 AM,Tournament Registration,2949266927$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,12.57,54.00,0.00,0.00,NA
2020/06/30 4:23 AM,Tournament Registration,2949270791$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,11.57,54.00,0.00,0.00,NA
2020/06/30 4:31 AM,Tournament Won,2949270791$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,3.00,0.00,0.00,0.00,14.57,54.00,0.00,0.00,NA
2020/06/30 4:31 AM,Tournament Registration,2949273431$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,13.57,54.00,0.00,0.00,NA
2020/06/30 4:33 AM,Tournament Won,2949273431$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,2.00,0.00,0.00,0.00,15.57,54.00,0.00,0.00,NA
2020/06/30 4:33 AM,Tournament Registration,2949274238$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,13.57,54.00,0.00,0.00,NA
2020/06/30 4:40 AM,Tournament Won,2949274238$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,6.00,0.00,0.00,0.00,19.57,54.00,0.00,0.00,NA
2020/06/30 4:40 AM,Tournament Registration,2949276658$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,17.57,54.00,0.00,0.00,NA
2020/06/30 4:44 AM,Tournament Registration,2949277923$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,15.57,54.00,0.00,0.00,NA
2020/06/30 4:50 AM,Tournament Registration,2949280251$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,-5.00,0.00,0.00,0.00,10.57,54.00,0.00,0.00,NA
2020/06/30 4:56 AM,Tournament Registration,2949282593$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,-5.00,0.00,0.00,0.00,5.57,54.00,0.00,0.00,NA
2020/06/30 5:10 AM,Tournament Registration,2949287678$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,-5.00,0.00,0.00,0.00,0.57,54.00,0.00,0.00,NA
2020/06/30 5:14 AM,Tournament Won,2949287678$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,10.00,0.00,0.00,0.00,10.57,54.00,0.00,0.00,NA
2020/06/30 5:15 AM,Tournament Registration,2949289610$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,-5.00,0.00,0.00,0.00,5.57,54.00,0.00,0.00,NA
2020/06/30 5:22 AM,Tournament Won,2949289610$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,10.00,0.00,0.00,0.00,15.57,54.00,0.00,0.00,NA
2020/06/30 5:22 AM,Tournament Registration,2949292347$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,-5.00,0.00,0.00,0.00,10.57,54.00,0.00,0.00,NA
2020/06/30 5:30 AM,Tournament Won,2949292347$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,15.00,0.00,0.00,0.00,25.57,54.00,0.00,0.00,NA
2020/06/30 6:17 AM,Chest Reward,912375677,,USD,0.00,10.00,0.00,0.00,25.57,64.00,0.00,0.00,NA
2020/06/30 6:17 AM,Chest Reward (Tournament Ticket),912375677,,USD,0.00,0.00,0.00,0.00,25.57,64.00,0.00,0.00,NA
2020/06/30 6:18 AM,Tournament Registration,2949315353$0.50 NLHE Stars Rewards Spin & Go, NL Hold'em Sit&Go Buy-In: 0.50/0.00,USD,0.00,0.00,0.00,0.00,25.57,64.00,0.00,0.00,NA
2020/06/30 6:22 AM,Tournament Registration,2949317349$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,25.32,64.00,0.00,0.00,NA
2020/06/30 6:24 AM,Tournament Registration,2949318511$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,25.07,64.00,0.00,0.00,NA
2020/06/30 6:26 AM,Tournament Registration,2949319158$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,24.82,64.00,0.00,0.00,NA
2020/06/30 6:34 AM,Tournament Registration,2949322902$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,24.57,64.00,0.00,0.00,NA
2020/06/30 6:42 AM,Tournament Registration,2949326451$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,24.32,64.00,0.00,0.00,NA
2020/06/30 6:44 AM,Tournament Registration,2949327592$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,24.07,64.00,0.00,0.00,NA
2020/06/30 6:47 AM,Tournament Won,2949327592$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,24.57,64.00,0.00,0.00,NA
2020/06/30 6:47 AM,Tournament Registration,2949329065$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,23.57,64.00,0.00,0.00,NA
2020/06/30 6:50 AM,Tournament Registration,2949330027$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,21.57,64.00,0.00,0.00,NA
2020/06/30 6:58 AM,Tournament Registration,2949333811$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,19.57,64.00,0.00,0.00,NA
2020/06/30 7:00 AM,Tournament Registration,2949335148$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,-5.00,0.00,0.00,0.00,14.57,64.00,0.00,0.00,NA
2020/06/30 7:09 AM,Tournament Won,2949335148$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,10.00,0.00,0.00,0.00,24.57,64.00,0.00,0.00,NA
2020/06/30 7:10 AM,Tournament Registration,2949339686$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,23.57,64.00,0.00,0.00,NA
2020/06/30 7:17 AM,Tournament Won,2949339686$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,2.00,0.00,0.00,0.00,25.57,64.00,0.00,0.00,NA
2020/06/30 7:19 AM,Tournament Registration,2949344016$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,24.57,64.00,0.00,0.00,NA
2020/06/30 7:23 AM,Tournament Registration,2949345984$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,22.57,64.00,0.00,0.00,NA
2020/06/30 1:39 PM,Tournament Registration,2949579982$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,20.57,64.00,0.00,0.00,NA
2020/06/30 1:45 PM,Tournament Registration,2949584885$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,-5.00,0.00,0.00,0.00,15.57,64.00,0.00,0.00,NA
2020/06/30 1:49 PM,Tournament Registration,2949587515$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,-5.00,0.00,0.00,0.00,10.57,64.00,0.00,0.00,NA
2020/06/30 1:52 PM,Tournament Registration,2949590269$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,-5.00,0.00,0.00,0.00,5.57,64.00,0.00,0.00,NA
2020/06/30 1:56 PM,Tournament Registration,2949592812$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,-5.00,0.00,0.00,0.00,0.57,64.00,0.00,0.00,NA
2020/06/30 1:58 PM,Tournament Won,2949592812$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,15.00,0.00,0.00,0.00,15.57,64.00,0.00,0.00,NA
2020/06/30 1:59 PM,Tournament Registration,2949594637$10.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 9.30/0.70,USD,-10.00,0.00,0.00,0.00,5.57,64.00,0.00,0.00,NA
2020/06/30 2:14 PM,Tournament Won,2949594637$10.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 9.30/0.70,USD,50.00,0.00,0.00,0.00,55.57,64.00,0.00,0.00,NA
2020/06/30 5:50 PM,Tournament Registration,2949784882$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,53.57,64.00,0.00,0.00,NA
2020/06/30 6:00 PM,Tournament Won,2949784882$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,6.00,0.00,0.00,0.00,59.57,64.00,0.00,0.00,NA
2020/06/30 6:04 PM,Chest Reward,912543492,,USD,0.00,10.00,0.00,0.00,59.57,74.00,0.00,0.00,NA
2020/06/30 6:04 PM,Chest Reward (Tournament Ticket),912543492,,USD,0.00,0.00,0.00,0.00,59.57,74.00,0.00,0.00,NA
2020/06/30 6:25 PM,Tournament Registration,2949811555$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,57.57,74.00,0.00,0.00,NA
2020/06/30 6:34 PM,Tournament Won,2949811555$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,4.00,0.00,0.00,0.00,61.57,74.00,0.00,0.00,NA
2020/06/30 6:40 PM,Tournament Registration,2949823313$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,59.57,74.00,0.00,0.00,NA
2020/06/30 6:42 PM,Tournament Won,2949823313$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,6.00,0.00,0.00,0.00,65.57,74.00,0.00,0.00,NA
2020/06/30 6:43 PM,Tournament Registration,2949824896$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,63.57,74.00,0.00,0.00,NA
2020/06/30 6:48 PM,Tournament Won,2949824896$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,4.00,0.00,0.00,0.00,67.57,74.00,0.00,0.00,NA
2020/06/30 6:50 PM,Tournament Registration,2949830061$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,65.57,74.00,0.00,0.00,NA
2020/06/30 7:11 PM,Tournament Registration,2949844763$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,-5.00,0.00,0.00,0.00,60.57,74.00,0.00,0.00,NA
2020/06/30 7:19 PM,Tournament Registration,2949849789$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,-5.00,0.00,0.00,0.00,55.57,74.00,0.00,0.00,NA
2020/06/30 7:24 PM,Tournament Won,2949849789$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,15.00,0.00,0.00,0.00,70.57,74.00,0.00,0.00,NA
2020/07/01 12:55 AM,Tournament Registration,2949998436$0.50 NLHE Stars Rewards Spin & Go, NL Hold'em Sit&Go Buy-In: 0.50/0.00,USD,0.00,0.00,0.00,0.00,70.57,74.00,0.00,0.00,NA
2020/07/01 12:57 AM,Tournament Ticket Won,2949998436$0.50 NLHE Stars Rewards Spin & Go, NL Hold'em Sit&Go Buy-In: 0.50/0.00,USD,0.00,0.00,0.00,0.00,70.57,74.00,0.00,0.00,NA
2020/07/01 12:57 AM,Tournament Won,2949998436$0.50 NLHE Stars Rewards Spin & Go, NL Hold'em Sit&Go Buy-In: 0.50/0.00,USD,0.00,0.00,0.00,0.00,70.57,74.00,0.00,0.00,NA
2020/07/01 12:57 AM,Tournament Registration,2949999225$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,68.57,74.00,0.00,0.00,NA
2020/07/01 1:05 AM,Tournament Registration,2950001455$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,66.57,74.00,0.00,0.00,NA
2020/07/01 1:13 AM,Tournament Won,2950001455$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,4.00,0.00,0.00,0.00,70.57,74.00,0.00,0.00,NA
2020/07/01 1:15 AM,Tournament Registration,2950004656$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,68.57,74.00,0.00,0.00,NA
2020/07/01 1:18 AM,Tournament Registration,2950005499$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,66.57,74.00,0.00,0.00,NA
2020/07/01 1:29 AM,Tournament Registration,2950008721$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,64.57,74.00,0.00,0.00,NA
